id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
j6NFnqnGJw9TFHTa	1z1Jk0U8oNIyBqVyKApg0Q	20.0	2007	0.612	0.605	5.0	0.0	0.318	185.971	301787
j7AdtCv6SrjpTwmi	6864vb42gzugXbcR3cYVlk	15.0	2016	0.7959999999999999	0.474	0.0	1.0	0.6940000000000001	97.956	227760
j7TDZzge9WWcRrYa	2CZi8d774dBB0wiuWMIpr8	52.0	2003	0.655	0.623	11.0	0.0	0.615	175.97299999999996	214787
j8qrlsfqWAPqzqD9	2lwwrWVKdf3LR9lbbhnr6R	68.0	2004	0.649	0.888	6.0	1.0	0.5529999999999999	100.975	208467
j9CTOHVcW8Pd7814	6zfJrbdWeYqBB2gIilYglM	42.0	1990	0.569	0.8290000000000001	6.0	1.0	0.522	147.15	275067
j9VwEMReK4VYjwEX	3C0i9xON8EoQOyvpfhu6mn	31.0	2004	0.4529999999999999	0.846	7.0	1.0	0.368	140.33	179320
jA6lkxaIsH2ZBf8r	31JYu7pbmUPDgAQIY8JOBy	22.0	1994	0.522	0.273	9.0	1.0	0.251	95.792	250585
jAmlfX0zCVbOy778	30Zcjs7pgEkmJA1lEbGSWT	64.0	2016	0.667	0.423	9.0	0.0	0.156	125.116	236120
jBMYgoEaEs1PeAw8	6b6AP18w7mE8Z5zb2E8cxh	24.0	2017	0.0884	0.933	4.0	0.0	0.0408	82.3	531107
jBt6v1SBytV6A9Cg	5Raz1bgliM4doMnDaOyElV	35.0	1997	0.387	0.866	3.0	0.0	0.4629999999999999	142.35	372200
jCSocLA9DNsaNM0d	0KXvGydCYbBgHUlqrDbz3N	53.0	2011	0.4589999999999999	0.7340000000000001	6.0	1.0	0.289	164.583	208867
jCr64GDnzODJJsyx	5xZSbzCVTp0qQt2K6Dfe0V	46.0	1983	0.72	0.677	0.0	1.0	0.867	125.579	171507
jDTmChdA1VOAykV9	7lwYGjS8XQnReH8D73zlnu	24.0	2015	0.5479999999999999	0.769	8.0	0.0	0.318	114.98	220507
jDg7M1pL56de2DW6	7IEjj3vSz5WOmB1wGbKKaz	15.0	1985	0.236	0.958	4.0	0.0	0.7020000000000001	107.887	158867
jEMxGIVB7OrAg93t	4EvGu1Sv84Y0nOoAIJvXFS	33.0	2016	0.65	0.7170000000000001	2.0	1.0	0.475	144.376	260920
jFUhAzyCCr8WM8Go	7qCZgvV98j6RjUULW1s1it	58.0	2014	0.637	0.618	0.0	1.0	0.499	176.141	301960
jGIHp0MVsFnKuOr1	3rPDcjQNtOK0gey9Gu1tZ2	36.0	2013	0.847	0.799	11.0	1.0	0.513	120.016	282493
jGjGSX5T8iArwZPj	4NnCRNgbOH8HIuFmerMz6E	35.0	2016	0.521	0.836	9.0	1.0	0.215	131.714	333000
jHLns0427Wruwtkm	6DbilmNwNgwk7M5ZUD2gyV	52.0	2018	0.8740000000000001	0.959	2.0	0.0	0.536	152.035	96104
jHTZwi0UUuf2C2Zx	53uglTevuNq3pYe06Uacaj	35.0	1980	0.657	0.413	5.0	0.0	0.344	106.693	314253
jI4omGgcick1MeGd	5NN25Yp2kcE0Qrm2J9V7Uq	30.0	2013	0.407	0.7390000000000001	9.0	0.0	0.134	144.871	539827
jJ3RkjQHgkn4ratL	1WXVfFRD89EtVURD4Tbixo	60.0	2014	0.629	0.586	1.0	1.0	0.526	102.995	253848
jJEgEAF2iuW4yk9g	2DGbSEkVncvcUJzFYN0V9y	40.0	2016	0.737	0.8809999999999999	1.0	0.0	0.419	148.439	195966
jJSep11zFCiViYgf	6HtHyWKAzwFwrSnnTunDMl	40.0	2017	0.687	0.7929999999999999	9.0	1.0	0.622	112.057	221613
jJv36zvPl85wSi5a	5L3B1dAZH2Fz1W7DT11JRG	40.0	1995	0.66	0.799	9.0	1.0	0.845	138.064	140240
jKD3XnlWI7pRq5vW	64GIAsWwjXpAeuDdKFkkPl	24.0	1983	0.767	0.92	0.0	1.0	0.8	103.035	257107
jKyeNJlMZGWlUcKt	5HoyoTgvJ4KHcmy5mZvMn3	18.0	1995	0.353	0.8909999999999999	9.0	1.0	0.349	111.976	161200
jL6s2F3IzVDtutwl	2EI8uljBPaI23VUr2tv4eS	55.0	1991	0.884	0.96	2.0	1.0	0.617	116.273	338173
jMHpZGOzfhU381yI	6LkCvCc9oFoLDv4DLhzTox	50.0	2005	0.775	0.7440000000000001	6.0	0.0	0.963	112.993	175067
jMYH9FaRakCWwSyG	6JvrOdeiEqWyCta29Xc4mR	51.0	2014	0.618	0.8059999999999999	10.0	1.0	0.6829999999999999	97.986	180067
jNMoM6EUyoY1fz8x	1CYiC5bLfwoHsvSpisiOto	45.0	2016	0.513	0.21	5.0	1.0	0.147	149.997	250479
jOEL85ImTTwtWGYP	4cPE441DlsfXRh57rl1PAX	50.0	1984	0.433	0.455	11.0	0.0	0.391	121.888	246733
jP4TifLBiphiktrm	5AuzBUUwWZqYYA22gUw6UU	22.0	2011	0.512	0.934	8.0	1.0	0.113	180.256	211507
jPzfieUDfHZbQFtT	2Qdw8LtIwHHZ0L3ON2Vldn	32.0	2018	0.74	0.618	7.0	1.0	0.865	100.972	163884
jQYLaYeOnQt0E839	6dM7nlEgOvC4GKUtF4Hrj3	28.0	2017	0.312	0.941	9.0	1.0	0.294	140.915	144478
jR21UT5IJF7I5dq9	2oReFCXfWhW57M8UmdHsj4	24.0	2016	0.469	0.143	9.0	0.0	0.346	100.823	171294
jSmz2UywO1uQWobf	6LWJTh9oeIo54CFjbuCevj	48.0	1998	0.509	0.258	4.0	1.0	0.196	60.941	263733
jVp2O2BoTmkv1BG3	7ELuWpsuVCRBnOR9ZAZKDp	50.0	1995	0.8190000000000001	0.611	7.0	1.0	0.653	101.001	232133
jW78oqM481fQtAm7	7xiYCA9pJS904OASmgjOxD	49.0	1993	0.66	0.22	6.0	0.0	0.498	76.652	202400
jWoPLkSAzoccD2TE	1AORfnD538aKwUzSyqTz05	42.0	2011	0.866	0.5329999999999999	1.0	0.0	0.635	100.389	248307
jYQtvZ9IYV2LMq2q	3vI706Jjn8PymlP3JWx2qg	35.0	2005	0.478	0.934	6.0	1.0	0.5589999999999999	134.829	171387
jYZozjIWRSGCqBgY	5Z4ucVC7RPwq6WYniXEiiy	21.0	2009	0.525	0.7340000000000001	0.0	0.0	0.3879999999999999	145.939	213391
jZfcQW4j46BN4TBr	3vWknticw9GQWc0j9sRDrE	20.0	2007	0.596	0.401	5.0	0.0	0.445	108.017	272893
jaJzmmNr1sWLN3nx	3CD61XwPZf9EmUwtm7jUu6	6.0	2007	0.19	0.6679999999999999	2.0	1.0	0.485	85.54700000000003	183600
jark6tVTtsel3gNB	7fmwCGS5Sj9mceTWlCUJMA	45.0	1994	0.578	0.733	0.0	1.0	0.755	127.766	239160
jdZ19gUUdte3ZHPr	4MBF8JoW1hNafCt3OL8Lj6	14.0	2012	0.659	0.7979999999999999	2.0	1.0	0.3929999999999999	119.999	241761
jeJ0vNZtdwfGUoCS	4PoTu14Wi2o9l0Rb09gBCa	40.0	2001	0.667	0.898	1.0	0.0	0.7509999999999999	110.056	219227
jedSAFuflOCD6G1u	24NsjHBD2uPxvJALskkvJU	25.0	1998	0.0896	0.933	7.0	1.0	1e-05	176.11900000000003	59120
jgLEhjGBjNhQ66XJ	1K1nzhbKCNmrNXi9B07mPF	58.0	1978	0.706	0.39	9.0	1.0	0.8390000000000001	90.584	217533
jiQ5a9LlpxaHdggy	5zGVYRSVu3zgQczobXIX1Y	41.0	2013	0.361	0.522	6.0	0.0	0.221	113.359	459627
jitmHWx44kFAE4yy	2aerAsGil7Zsoot7NxaghL	24.0	2000	0.722	0.251	11.0	1.0	0.807	75.793	106893
jkQutX4B4A97ldsE	5qJXWMUaPycalzTlp9lxTT	29.0	2010	0.534	0.957	10.0	0.0	0.387	107.504	188440
jlmD7JOBfcZXnUnf	3VIMS1p3sNifH0RQnmDf7s	47.0	1999	0.63	0.596	5.0	0.0	0.882	139.991	417853
jnE38lP7iZd7pIXX	3NP93wjAPjvB1I4Cm3P9aK	21.0	2008	0.109	0.918	7.0	1.0	0.466	186.852	297573
jo8SkjkDIKy3BM8S	53U067974LPRDonBCDz8tw	35.0	2019	0.561	0.626	6.0	1.0	0.5379999999999999	169.87	196983
jorQx4KoKoRpYxmm	558MB7ylm7rWn3y3HxMnF5	35.0	2011	0.424	0.379	5.0	1.0	0.0993	84.87	429733
joty0gKs0YqRLNSU	2u2McJSgHM5iHyOLSwWySb	43.0	2008	0.727	0.542	1.0	1.0	0.5579999999999999	120.057	109705
jqJ6fX2IHOadB1hR	5ZLCyAR6Ti5ueOiPGl41XH	52.0	2012	0.53	0.7509999999999999	0.0	1.0	0.522	148.063	236440
jqdOn7hVCRxa1Veb	3ZE2F2FEWk1QzgQWMnM6hJ	36.0	1998	0.3429999999999999	0.981	7.0	1.0	0.354	83.796	269773
jqsrY1pVIdx6AnGN	27SguawKURe3HP5UuDltuX	19.0	2015	0.8859999999999999	0.455	2.0	0.0	0.63	132.945	166653
jrBapnIURY3hL6Hv	1yTav5FEG4FwowZkhLjzhn	36.0	2011	0.659	0.794	11.0	1.0	0.6559999999999999	132.039	215827
jtKw1863k4rGKrdQ	6G3waRixEIXegXfbRTaIqJ	41.0	2003	0.513	0.929	10.0	0.0	0.483	132.238	222813
juoLoztvRPrfYmjH	0b6wdul3A5sQNpIOv03OxP	72.0	2015	0.6859999999999999	0.718	8.0	0.0	0.557	115.026	206320
jv39of0m3XwBVdIw	7d4W06sKxGEm40rYdQgEtt	43.0	2008	0.322	0.95	9.0	0.0	0.574	182.778	142653
jwL7WTufTGWzxiju	72mDSFZFuyBAfWvmnvB86c	21.0	1995	0.494	0.161	11.0	1.0	0.0978	116.434	203533
jza81pmKApBN39UY	7BxJz17EyAHjZlHEEqrtm6	40.0	2016	0.488	0.68	2.0	0.0	0.64	139.984	282126
jzq1MjCEw9xBVvIo	1dP61hxCA5Zm0NpUreZ9xr	27.0	2006	0.494	0.6990000000000001	9.0	0.0	0.276	141.94899999999996	238267
jzrOnpAxDnM3ZKI2	0dqrAmrvQ6fCGNf5T8If5A	59.0	2018	0.519	0.923	11.0	0.0	0.557	149.965	177870
k2f7HM6XJHEx9Xga	4VP7bipLHUgVEUHYDca7G8	35.0	2009	0.3389999999999999	0.985	11.0	0.0	0.409	152.099	206040
k2hWClAmlwrYsA3B	6fKQblT3h0U2ydiDbnsyfa	41.0	1989	0.4970000000000001	0.947	7.0	1.0	0.8240000000000001	137.089	278107
k3FPwF5E4hLTlXRr	4Wr5Yb1FjVNdqBbo2r4QxZ	26.0	2003	0.233	0.7490000000000001	8.0	1.0	0.0391	170.114	387187
k3fIF5XsWbLhdgcu	4Ag89Y7qSUrpxcgRtSzSam	52.0	2017	0.617	0.541	6.0	1.0	0.43	79.998	107999
k3xVM762w3RTOSc0	1cUUCSG8ocsgedkWhVCe9x	21.0	2012	0.598	0.723	8.0	1.0	0.727	199.937	199387
k4UnduvYeRQSqlXR	1UvGv4XWZrVDrxbGKJfA0p	34.0	2007	0.626	0.635	3.0	1.0	0.257	112.01	226827
k4k03snnDI2NKgys	20vUpj7CMHygzF2IFMLizX	12.0	1993	0.268	0.94	2.0	1.0	0.366	127.291	213400
k5ZEht4kSGfPkoRc	09XOG8iMrDrfpcTLiLnRV6	22.0	2009	0.556	0.774	7.0	0.0	0.715	164.054	230440
k68WuDMJJvrWeeXX	7kftK4n15rl1wbpfjSq2Tk	59.0	2016	0.346	0.7	10.0	0.0	0.351	100.768	169773
k6ZHC64Sv3ZF5BDJ	7E45niYTHvZERA5Rp1zduP	29.0	1992	0.726	0.494	1.0	1.0	0.246	98.789	432480
k6pCLnjAYSoOoo9o	1QQgSUKCG8GakzMOwi4lFS	41.0	1973	0.5479999999999999	0.877	7.0	1.0	0.466	148.799	318853
k6qFGgpEV85Pp9Nf	7z4E4scWIK75EYV0M6Y2q2	20.0	1991	0.3329999999999999	0.128	9.0	1.0	0.0724	114.44	297253
k7Nh93qJae1HAoRo	78dbhazPL9R9DsI8zf2Qnw	28.0	2007	0.4579999999999999	0.877	11.0	1.0	0.508	160.043	241213
k88tcVQ6FdFfRcQP	3SBtRTPGk6SeQKcVM62vIf	18.0	2018	0.3829999999999999	0.89	9.0	1.0	0.228	79.014	375235
kB9KHTogmCSuJeX3	4o2sLYPZc2PxQyAMFS34iw	30.0	2018	0.5379999999999999	0.942	6.0	1.0	0.406	119.999	189000
kBPYozr89OqPt69S	4Z9b6sBBtWfeA5kU3cvtas	24.0	2015	0.526	0.993	2.0	0.0	0.2189999999999999	117.61	280907
kBwRVb68o1yRCtxG	5kQQ3eAIsg5DGbikSHQ8qG	52.0	2013	0.521	0.1169999999999999	10.0	1.0	0.173	90.054	250880
kC8ItuaAbAJWNv3v	0jB5ifhDwVmujo3RAKG5ad	28.0	1995	0.4270000000000001	0.2769999999999999	6.0	1.0	0.155	122.969	278467
kCJHgbVuvdOLX9fK	55N0YHhO55Q1lWsc4dDPcI	55.0	2013	0.496	0.488	1.0	0.0	0.0579	117.982	294222
kCjoZhap3XdiCWsC	5vuIV0PZWrV6cHDvMJd89o	45.0	2016	0.614	0.89	11.0	0.0	0.5379999999999999	99.017	205493
kCpv8DZzgqO7JVwp	3CV2wjaGmqTNB41zvE5uxm	10.0	2007	0.586	0.599	5.0	1.0	0.242	116.075	230493
kDWLpXx8c6H75wCf	5YeHLHDdQ4nKHk81XFWhCU	66.0	2018	0.847	0.603	0.0	0.0	0.735	114.045	227387
kDfVFNrPtyFGEzsm	1j6OxgH4ZLKY2bIJ9k0RHz	32.0	2011	0.515	0.805	5.0	0.0	0.466	161.763	232587
kGGHyhyV9C5h0met	0nty9GkUJ6CD4Uj60IFT4B	12.0	2006	0.2269999999999999	0.496	2.0	0.0	0.13	162.062	414040
kGacIHgE5PpjzW21	3yqJGfvXtPZLiWHVeLWtm8	49.0	2012	0.713	0.8240000000000001	3.0	1.0	0.696	120.028	207240
kGqt1SWYRG5M2X32	63L9AjBDN3SOMbJlBkFqiZ	52.0	2009	0.417	0.945	8.0	1.0	0.607	164.997	230440
kHext4kltqDFZgku	1cgBWgoL6520lR2QZDzdGN	62.0	2017	0.6970000000000001	0.713	8.0	0.0	0.667	99.964	211949
kIrrHrqhMGtCuLZN	0h6MA7WAd7qIL8727kIXMG	41.0	2014	0.643	0.7859999999999999	0.0	1.0	0.52	107.005	189227
kMJheBQGcL8KG3xH	2XvN3aHJNCDsJS6FgcHkyt	28.0	1984	0.3279999999999999	0.997	2.0	1.0	0.03	137.261	294667
kNjGLH3TsdTQJyGT	6XDLoOiCCfg1BxNcmBHyfX	7.0	1984	0.713	0.596	9.0	1.0	0.281	122.951	342973
kObtPNCEmcSyfTt6	5UCZhWiEj8q5jid3zu8JKw	39.0	1997	0.1169999999999999	0.983	2.0	1.0	0.102	164.227	337000
kPQllTjnYgfZhHKH	21oJ1K99GBJrE2GVQGVjA0	62.0	2017	0.486	0.419	5.0	1.0	0.2269999999999999	119.065	244910
kQ1SiWK0LwJpuV3L	2MdtJWg3tsw1oPbpbIVzJK	42.0	2013	0.7140000000000001	0.69	1.0	1.0	0.93	159.998	189160
kTDmcHeyW2hcF6bQ	1U8ODXUkm6fMbvx5CK1Ux7	20.0	1984	0.57	0.6679999999999999	3.0	1.0	0.722	98.637	191733
kVAqNushjm7xPaZz	76HyzKolC3UPyB2ELSWOCq	25.0	2004	0.512	0.764	4.0	1.0	0.319	124.058	225787
kVWyV5G2YUGlkSEu	5HAv1Ckfe50DUjv8ghwTrz	50.0	1989	0.815	0.944	1.0	1.0	0.682	115.219	283934
kWB38nOpqKebYNrF	1244xKUG27TnmQhUJlo3gU	56.0	2015	0.421	0.892	7.0	1.0	0.3979999999999999	95.866	359520
kYjUrmbdJ4Xwh5C5	2l20UdNQnErIHAofdagVh4	46.0	2015	0.539	0.77	8.0	0.0	0.5670000000000001	123.004	223081
kYjimvGY1hS1Ghgm	2CzYQ2ktwSMGnA5ypH2a8w	44.0	1983	0.764	0.529	7.0	1.0	0.703	113.312	293000
kZ4ZuSXXANzSc5h8	3elHKwPu5nXf6Tb80k7PUf	26.0	1996	0.5479999999999999	0.7979999999999999	11.0	0.0	0.623	114.13	260133
kZV6wep0ogka756U	758DQxKtf9ftRHUp9CELJ1	26.0	2009	0.46	0.953	2.0	1.0	0.7709999999999999	151.162	181520
kZfU7YzNZr7QlRXA	01kwQnogRyreCe5iyShk0e	29.0	2007	0.772	0.564	6.0	0.0	0.1119999999999999	117.016	262533
kagU44z72oRKoDRf	3yFQhSmhgVf4thycUwRmXE	50.0	2018	0.7140000000000001	0.604	9.0	1.0	0.583	166.15400000000002	206747
kbXSe3gseaykOgWy	28lGagD5XVanIml82tthPI	21.0	2004	0.408	0.8440000000000001	0.0	1.0	0.493	160.018	281907
kc3Y5WKQEAeZ2Qav	4gCAUYfksD0L6iiojpQtEa	30.0	2012	0.384	0.938	1.0	1.0	0.291	160.009	250426
keL0GM4Vis6abtHQ	2Y03Giom0DHhZ45TknLUzo	35.0	2014	0.593	0.987	7.0	1.0	0.348	123.945	213227
keQWs3ID7D9EIDQo	7w94osomcRPh6mJfngxGln	40.0	2016	0.2189999999999999	0.743	11.0	0.0	0.0813	182.91	288555
kflYK2tjXetHMAfI	7chTzkbpS16xJqyhJWQlmt	43.0	1998	0.327	0.391	0.0	1.0	0.114	113.966	219600
khWdlbyBXH5sXHBg	56qUBBEdeXNkq7JRDlJnJx	43.0	2013	0.371	0.359	6.0	0.0	0.3829999999999999	78.449	230387
khymRW0B0p6aUuSm	4kFfFe38CRVnTsakUTL4E4	53.0	1981	0.374	0.816	2.0	1.0	0.138	104.56	146560
kk3qMN31v0OCnApS	2PCKWNZYcwyFKd4lVRWE8k	60.0	2018	0.765	0.574	5.0	1.0	0.606	140.017	147413
kofCEetOZo7Lb9Sg	1AP49OQJ9hkSEQDrdf4vuJ	23.0	2011	0.471	0.7290000000000001	2.0	1.0	0.286	79.548	217547
kqVWk6G25ortikfF	1JpcqmUlzNlK7lpFOkszzv	52.0	2013	0.591	0.762	4.0	0.0	0.716	111.973	190489
krQw7ulrGfxcyFtN	7mZxXLtIz6lfB7biIcicOD	31.0	2018	0.312	0.937	1.0	1.0	0.509	174.25400000000005	283197
ksziW8IQD3GYKkcA	039wfsptSMfLNW4VZq1jZS	30.0	1987	0.462	0.4589999999999999	11.0	0.0	0.319	75.243	289827
ktiWk1gpZBfYtXsP	72ey4Cr2eXXwH9IMlhzuCV	42.0	2014	0.616	0.856	11.0	0.0	0.63	107.013	187978
kwVC7UCkaNUswXaw	5tkcQeBaeM1ZoNs2YUOmnz	52.0	2014	0.595	0.949	5.0	1.0	0.772	117.97	199707
kyGTSiqPY0uQFS1U	0Grh6sxPOqDOVJyTJV3sVg	22.0	2001	0.809	0.818	1.0	0.0	0.632	109.821	231800
kyU5ITpbduSpUJCB	7pQyoXUiVOptxs9FuA6wOX	38.0	2014	0.703	0.583	10.0	0.0	0.511	138.904	172707
kyhuipEl2CeQHAYu	2XLdbJRfl2UHHzIurEFgAA	52.0	2016	0.628	0.573	1.0	1.0	0.0387	115.503	132702
kzPQoBH35H7hMxwM	3H2W9mYfQNYG31FOAD9q4W	21.0	2005	0.2269999999999999	0.983	5.0	1.0	0.0501	97.916	240253
l0X0LJ56SKFIgZ5B	2Cpqkyei8ZO0H4ljNvB0ne	24.0	2004	0.7829999999999999	0.76	4.0	1.0	0.877	120.005	119453
l0gvH3rsrrMlEUA5	6S8vpYC4067FPhFteul9VN	38.0	2016	0.485	0.7190000000000001	9.0	0.0	0.285	112.963	210262
l0kiEsrJ9r6DXSx3	4wUGq7h7cMKHwXvzkqv9K5	6.0	2009	0.284	0.8270000000000001	6.0	1.0	0.161	116.387	322760
l1XlZd8wo4IO5fn5	57uU61CdGd332Xo2MRpKSI	26.0	2004	0.39	0.243	3.0	1.0	0.145	179.642	348440
l1ccOGznsEcUDcAN	7GzOtoJsiimil1RKK4zSo9	33.0	1995	0.58	0.441	6.0	0.0	0.594	80.959	383933
l2GXfO3DZmRRSwfu	2N0yIGs5DbmqAFRfVzgWGF	33.0	2009	0.374	0.918	0.0	1.0	0.585	105.78	172987
l2P78A2pXSN1RKKX	3Zc9b3YS8wcGDzH92joizS	41.0	1977	0.569	0.588	1.0	1.0	0.7509999999999999	131.609	203840
l2Zo0gy1W3kf3r5q	1Fu9o08qEKVEwzU8siVcig	57.0	2006	0.503	0.8809999999999999	0.0	0.0	0.597	101.038	187880
l31aUgTumgeT8Vgk	5T4ngPEPvNmEFkSDa7cxVw	41.0	2001	0.396	0.936	11.0	1.0	0.316	169.979	246293
l3CUI7iHepUpYyYq	7wZm9nW5fpavAQDIrNxBT1	29.0	1987	0.564	0.562	2.0	1.0	0.426	114.4	248030
l4jbQReWIWmNSZNM	0dDept3NG63mlj7iJ8sVho	36.0	2012	0.519	0.96	0.0	1.0	0.774	157.993	183813
l71YhgFwuFfs2NTY	1Az6q2f7TyYtuanNv1YQAp	25.0	1991	0.0697	0.8440000000000001	0.0	1.0	0.145	182.937	236880
l7JfVRRnkRsaOEXL	6pwtuXoKlbSHPK2x7njFG6	36.0	2016	0.4639999999999999	0.563	11.0	1.0	0.491	137.904	231304
lBYrEJ4DFKDJmNP2	4IImv2GZtrvWeq79ECDapt	32.0	2015	0.6409999999999999	0.8390000000000001	5.0	1.0	0.517	120.02	203760
lBbxNiUrl7pF1H4c	6nRT4R0vtYzMoTMBWvVK7a	40.0	2013	0.5539999999999999	0.47	4.0	0.0	0.253	89.98	226487
lCji3lTQfY0hxwqD	6deg60GnNwwFCBt42R2zc6	16.0	2007	0.201	0.957	2.0	1.0	0.0684	116.388	247813
lCxXICvhos2eQEHq	4W2SEytUaL0gfiHk1FeMoc	17.0	2012	0.588	0.728	8.0	1.0	0.449	129.976	182427
lDNfZjOPYkGjC4J8	1lWHDNyV02Eru0q3wl1iCG	28.0	2011	0.196	0.8240000000000001	0.0	1.0	0.635	104.357	388516
lDUW2uz03rLzvnUA	1RbnH7qjUyWJWh8kjFIYNw	52.0	2001	0.7170000000000001	0.838	7.0	1.0	0.61	82.76100000000002	287867
lFwoNPComBWXKoy1	3wUDrWHJ3bxBDRCHuiamUD	29.0	2017	0.7170000000000001	0.7559999999999999	9.0	0.0	0.317	120.008	239818
lHaak5QXmmYnbNpn	7urHRcvIRPcFqk4W9bsCrt	25.0	2004	0.536	0.134	7.0	1.0	0.132	113.007	365080
lIsRweGMzdmXpoaP	21H9NFP9GPeozdIjuBz4DT	40.0	2006	0.66	0.95	8.0	1.0	0.486	110.974	224720
lIy5IvgAKbdEzWIX	2UjogMEmZcAGgyej9JkR0y	40.0	2018	0.416	0.975	11.0	0.0	0.286	181.438	193800
lKjfKD7iubyEaZSP	70xGLdhwkhoJiUBf4qRXEL	20.0	2011	0.358	0.845	4.0	0.0	0.483	159.957	223627
lL4SqhtkfiSNdETd	0QRcOtv4LE9C2QTfbbkL1e	31.0	2003	0.52	0.688	11.0	0.0	0.436	160.108	251960
lLBoy6bqM2vp4ROv	2wDR9Ug6wJ9zESaR8JDiUZ	25.0	2008	0.376	0.939	11.0	0.0	0.6890000000000001	177.895	185067
lLrxKn7cAVhGAbte	0KlahhzNb98zyN83Vwae0l	59.0	2007	0.557	0.7829999999999999	6.0	0.0	0.442	177.00799999999995	255360
lMBQK2NFovUnvfKe	4Icu8prpEka7ufeeyVlj7a	42.0	2008	0.498	0.974	8.0	1.0	0.6459999999999999	165.043	216027
lOyErwrvnenJb2TZ	6UaolbiZgvtNkLfU0qPLvx	30.0	1971	0.4589999999999999	0.772	9.0	1.0	0.8540000000000001	106.377	278453
lPAW2IulFyjZtuaH	0hPLZrnDgtKxrym1BHjDhd	70.0	2018	0.872	0.591	6.0	0.0	0.696	131.982	205352
lPJqL2xf8vT0w1It	7IImvdQBuqs4KGj9igy2js	31.0	2016	0.423	0.736	9.0	1.0	0.602	144.94899999999996	193551
lPush1WVRmJkcC1H	6xfL1KzGxg48ACVlQE9qXr	46.0	2007	0.426	0.784	3.0	1.0	0.272	147.939	225213
lQ4EP9uTUXBDRD8K	6o8bpkuFMRS2b25Vui9aDC	32.0	1982	0.436	0.8809999999999999	7.0	1.0	0.262	132.59	401000
lQQp4nJxCBg0KYhP	0uc0zqpy99nF71nnT6eW1R	40.0	1980	0.85	0.613	9.0	0.0	0.937	143.517	293000
lR2oU6cJMDXA0Q5F	6IXKljJrwMJlyRhzHRbEDW	46.0	1991	0.722	0.758	1.0	1.0	0.645	117.975	316333
lS6K0SWtwlyvEMdz	2FY7b99s15jUprqC0M5NCT	81.0	2018	0.7040000000000001	0.611	2.0	1.0	0.22	100.0	189467
lTuFCTvvBnrDPW5z	6posofjYcYrpdOwtO9mmtc	47.0	2018	0.532	0.7829999999999999	4.0	0.0	0.472	94.021	246736
lU8VxBqKxbf9NAKX	0FRdCV3aprWtmrZz8borYs	12.0	2005	0.636	0.96	11.0	0.0	0.569	128.99	272960
lUNal0dgrsaYUw5Z	68nTx9JsVMGaKLtMT4I1RC	18.0	2014	0.123	0.3829999999999999	0.0	1.0	0.0647	181.824	632439
lWZd80tzQRrmX000	02WvcYSSq0he8VlLPpyWqt	12.0	1988	0.1939999999999999	0.847	5.0	0.0	0.154	84.927	334534
lWparY0KHKJBVqex	0lHI8w0X4cTEDR0dLBEWel	19.0	1991	0.306	0.921	2.0	1.0	0.469	111.796	204600
lY9b2hMsxiDIqxpy	0SUI1Rz7JEbaDIFp0f0o7x	8.0	1992	0.34	0.8009999999999999	9.0	1.0	0.273	98.717	248360
lYWQPI2TFoh8nSTC	42cxPm9jgbaxIVN77XA1m6	59.0	1998	0.5870000000000001	0.5660000000000001	9.0	1.0	0.529	76.054	461947
lYWTJfHy1ITvlzvq	2R27zElr6RGSydKesz9MvG	29.0	2014	0.317	0.239	3.0	0.0	0.3670000000000001	65.688	253000
lai5kozeoG6BmHgF	4pkEoiyCaOtwxUL8C6IGkS	21.0	1982	0.373	0.551	9.0	0.0	0.379	156.31	282107
lbHFUIZ20VBK7rU6	6AqQkZOAE8uhOWdZlyWzrX	36.0	2005	0.187	0.972	8.0	1.0	0.327	174.77599999999995	236067
lcLc9mPcpQRhoE5U	7aftSOGSOpSoIlVAQVBb71	66.0	2014	0.579	0.7759999999999999	8.0	1.0	0.434	136.04399999999998	229880
lczXdinRbQyhIEad	7m3fyN4mYVxLeYHTgWJiPB	38.0	2011	0.481	0.846	2.0	1.0	0.536	154.149	228360
ldi7tsfL9rEjQyyk	1ETvUwvIG7Tr4wdDgUtIzq	27.0	2005	0.347	0.4029999999999999	8.0	1.0	0.1669999999999999	136.589	269640
lg5MIEOb2cDlz8QB	23ocdrkMsbIT8Y5zYYFGLR	35.0	2006	0.813	0.825	0.0	1.0	0.964	123.34	250987
lgOJYkIote9rJHdj	6PLLzSQEx444MY7Gp53PSa	31.0	2013	0.5489999999999999	0.858	2.0	1.0	0.39	86.009	377800
lhmg3X3ucCD0aZml	4c6yZLnA730uJgQf9fTW2M	46.0	1990	0.304	0.912	11.0	0.0	0.362	173.09799999999996	286693
libCsWmy7ZJfaWpz	3ALyID6n3ZmzxchhiYA4o2	33.0	2015	0.64	0.981	7.0	1.0	0.6890000000000001	140.012	171747
lifSf2cItAkB4aLL	3qKjyqfFKc9NGVKEbGCuRS	38.0	2018	0.63	0.875	4.0	1.0	0.0864	157.076	205605
ljsfSv7SlYE41hhf	13EaPNEi326gqDvxEUtewS	26.0	2007	0.55	0.685	8.0	0.0	0.88	154.892	172440
ljze9e2lsgZRtZpB	1nNTYhZzfUJBNZJv9mUSmC	16.0	1993	0.7	0.331	11.0	1.0	0.324	111.987	227427
