id	0_best_fc2_mfcc_bow_mfcc_bow_padding_model	1_best_fc2_mfcc_bow_mfcc_bow_padding_model	2_best_fc2_mfcc_bow_mfcc_bow_padding_model	3_best_fc2_mfcc_bow_mfcc_bow_padding_model	4_best_fc2_mfcc_bow_mfcc_bow_padding_model	5_best_fc2_mfcc_bow_mfcc_bow_padding_model	6_best_fc2_mfcc_bow_mfcc_bow_padding_model	7_best_fc2_mfcc_bow_mfcc_bow_padding_model	8_best_fc2_mfcc_bow_mfcc_bow_padding_model	9_best_fc2_mfcc_bow_mfcc_bow_padding_model	10_best_fc2_mfcc_bow_mfcc_bow_padding_model	11_best_fc2_mfcc_bow_mfcc_bow_padding_model	12_best_fc2_mfcc_bow_mfcc_bow_padding_model	13_best_fc2_mfcc_bow_mfcc_bow_padding_model	14_best_fc2_mfcc_bow_mfcc_bow_padding_model	15_best_fc2_mfcc_bow_mfcc_bow_padding_model	16_best_fc2_mfcc_bow_mfcc_bow_padding_model	17_best_fc2_mfcc_bow_mfcc_bow_padding_model	18_best_fc2_mfcc_bow_mfcc_bow_padding_model	19_best_fc2_mfcc_bow_mfcc_bow_padding_model	20_best_fc2_mfcc_bow_mfcc_bow_padding_model	21_best_fc2_mfcc_bow_mfcc_bow_padding_model	22_best_fc2_mfcc_bow_mfcc_bow_padding_model	23_best_fc2_mfcc_bow_mfcc_bow_padding_model	24_best_fc2_mfcc_bow_mfcc_bow_padding_model	25_best_fc2_mfcc_bow_mfcc_bow_padding_model	26_best_fc2_mfcc_bow_mfcc_bow_padding_model	27_best_fc2_mfcc_bow_mfcc_bow_padding_model	28_best_fc2_mfcc_bow_mfcc_bow_padding_model	29_best_fc2_mfcc_bow_mfcc_bow_padding_model	30_best_fc2_mfcc_bow_mfcc_bow_padding_model	31_best_fc2_mfcc_bow_mfcc_bow_padding_model	32_best_fc2_mfcc_bow_mfcc_bow_padding_model	33_best_fc2_mfcc_bow_mfcc_bow_padding_model	34_best_fc2_mfcc_bow_mfcc_bow_padding_model	35_best_fc2_mfcc_bow_mfcc_bow_padding_model	36_best_fc2_mfcc_bow_mfcc_bow_padding_model	37_best_fc2_mfcc_bow_mfcc_bow_padding_model	38_best_fc2_mfcc_bow_mfcc_bow_padding_model	39_best_fc2_mfcc_bow_mfcc_bow_padding_model	40_best_fc2_mfcc_bow_mfcc_bow_padding_model	41_best_fc2_mfcc_bow_mfcc_bow_padding_model	42_best_fc2_mfcc_bow_mfcc_bow_padding_model	43_best_fc2_mfcc_bow_mfcc_bow_padding_model	44_best_fc2_mfcc_bow_mfcc_bow_padding_model	45_best_fc2_mfcc_bow_mfcc_bow_padding_model	46_best_fc2_mfcc_bow_mfcc_bow_padding_model	47_best_fc2_mfcc_bow_mfcc_bow_padding_model	48_best_fc2_mfcc_bow_mfcc_bow_padding_model	49_best_fc2_mfcc_bow_mfcc_bow_padding_model	50_best_fc2_mfcc_bow_mfcc_bow_padding_model	51_best_fc2_mfcc_bow_mfcc_bow_padding_model	52_best_fc2_mfcc_bow_mfcc_bow_padding_model	53_best_fc2_mfcc_bow_mfcc_bow_padding_model	54_best_fc2_mfcc_bow_mfcc_bow_padding_model	55_best_fc2_mfcc_bow_mfcc_bow_padding_model	56_best_fc2_mfcc_bow_mfcc_bow_padding_model	57_best_fc2_mfcc_bow_mfcc_bow_padding_model	58_best_fc2_mfcc_bow_mfcc_bow_padding_model	59_best_fc2_mfcc_bow_mfcc_bow_padding_model	60_best_fc2_mfcc_bow_mfcc_bow_padding_model	61_best_fc2_mfcc_bow_mfcc_bow_padding_model	62_best_fc2_mfcc_bow_mfcc_bow_padding_model	63_best_fc2_mfcc_bow_mfcc_bow_padding_model	64_best_fc2_mfcc_bow_mfcc_bow_padding_model	65_best_fc2_mfcc_bow_mfcc_bow_padding_model	66_best_fc2_mfcc_bow_mfcc_bow_padding_model	67_best_fc2_mfcc_bow_mfcc_bow_padding_model	68_best_fc2_mfcc_bow_mfcc_bow_padding_model	69_best_fc2_mfcc_bow_mfcc_bow_padding_model	70_best_fc2_mfcc_bow_mfcc_bow_padding_model	71_best_fc2_mfcc_bow_mfcc_bow_padding_model	72_best_fc2_mfcc_bow_mfcc_bow_padding_model	73_best_fc2_mfcc_bow_mfcc_bow_padding_model	74_best_fc2_mfcc_bow_mfcc_bow_padding_model	75_best_fc2_mfcc_bow_mfcc_bow_padding_model	76_best_fc2_mfcc_bow_mfcc_bow_padding_model	77_best_fc2_mfcc_bow_mfcc_bow_padding_model	78_best_fc2_mfcc_bow_mfcc_bow_padding_model	79_best_fc2_mfcc_bow_mfcc_bow_padding_model	80_best_fc2_mfcc_bow_mfcc_bow_padding_model	81_best_fc2_mfcc_bow_mfcc_bow_padding_model	82_best_fc2_mfcc_bow_mfcc_bow_padding_model	83_best_fc2_mfcc_bow_mfcc_bow_padding_model	84_best_fc2_mfcc_bow_mfcc_bow_padding_model	85_best_fc2_mfcc_bow_mfcc_bow_padding_model	86_best_fc2_mfcc_bow_mfcc_bow_padding_model	87_best_fc2_mfcc_bow_mfcc_bow_padding_model	88_best_fc2_mfcc_bow_mfcc_bow_padding_model	89_best_fc2_mfcc_bow_mfcc_bow_padding_model	90_best_fc2_mfcc_bow_mfcc_bow_padding_model	91_best_fc2_mfcc_bow_mfcc_bow_padding_model	92_best_fc2_mfcc_bow_mfcc_bow_padding_model	93_best_fc2_mfcc_bow_mfcc_bow_padding_model	94_best_fc2_mfcc_bow_mfcc_bow_padding_model	95_best_fc2_mfcc_bow_mfcc_bow_padding_model	96_best_fc2_mfcc_bow_mfcc_bow_padding_model	97_best_fc2_mfcc_bow_mfcc_bow_padding_model	98_best_fc2_mfcc_bow_mfcc_bow_padding_model	99_best_fc2_mfcc_bow_mfcc_bow_padding_model	100_best_fc2_mfcc_bow_mfcc_bow_padding_model	101_best_fc2_mfcc_bow_mfcc_bow_padding_model	102_best_fc2_mfcc_bow_mfcc_bow_padding_model	103_best_fc2_mfcc_bow_mfcc_bow_padding_model	104_best_fc2_mfcc_bow_mfcc_bow_padding_model	105_best_fc2_mfcc_bow_mfcc_bow_padding_model	106_best_fc2_mfcc_bow_mfcc_bow_padding_model	107_best_fc2_mfcc_bow_mfcc_bow_padding_model	108_best_fc2_mfcc_bow_mfcc_bow_padding_model	109_best_fc2_mfcc_bow_mfcc_bow_padding_model	110_best_fc2_mfcc_bow_mfcc_bow_padding_model	111_best_fc2_mfcc_bow_mfcc_bow_padding_model	112_best_fc2_mfcc_bow_mfcc_bow_padding_model	113_best_fc2_mfcc_bow_mfcc_bow_padding_model	114_best_fc2_mfcc_bow_mfcc_bow_padding_model	115_best_fc2_mfcc_bow_mfcc_bow_padding_model	116_best_fc2_mfcc_bow_mfcc_bow_padding_model	117_best_fc2_mfcc_bow_mfcc_bow_padding_model	118_best_fc2_mfcc_bow_mfcc_bow_padding_model	119_best_fc2_mfcc_bow_mfcc_bow_padding_model	120_best_fc2_mfcc_bow_mfcc_bow_padding_model	121_best_fc2_mfcc_bow_mfcc_bow_padding_model	122_best_fc2_mfcc_bow_mfcc_bow_padding_model	123_best_fc2_mfcc_bow_mfcc_bow_padding_model	124_best_fc2_mfcc_bow_mfcc_bow_padding_model	125_best_fc2_mfcc_bow_mfcc_bow_padding_model	126_best_fc2_mfcc_bow_mfcc_bow_padding_model	127_best_fc2_mfcc_bow_mfcc_bow_padding_model
FV1bGx0nP3pqJRig	0.0	0.0	0.0	0.001992145	0.0	0.0	0.0	0.0	0.0	0.0	0.005442563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.065175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010384707	0.0	0.0	0.0	0.0027062078	0.0	0.0	0.0	0.0	0.02088022	0.0	0.0	0.0	0.0	0.008999385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029943537	0.0	0.00820644	0.0	0.0142118735	0.0	0.0	0.0	0.0	0.0068468913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019200589	0.0	0.0	0.0	0.0	0.0	0.01286988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002490143	0.0	0.0	0.0	0.0	0.018376825	0.018057287	0.0	0.0	0.0	0.0	0.0	0.0	0.0026220267	0.0015850951
Utj915yMnJa0UvyX	0.0108906925	0.008724918	0.013916571	0.0	0.013599807	0.01307256	0.010589315	0.015693542	0.012097632	0.0015380962	0.0	0.010986145	0.012018243	0.0026180192	0.010409387	0.005812869	0.013659408	0.00956487	0.014206332	0.009296339	0.010434871	0.0	0.0029599129	0.011576398	0.011548158	0.0042483592	0.011873866	0.0057155173	0.011069536	0.010104255	0.006467542	0.0	0.009079929	0.010488323	0.015984671	0.0033184302	0.010228367	0.013334891	0.009642374	0.009950829	0.0	0.0106139295	0.009937828	0.0038111727	0.0028624206	0.0	0.010806654	0.0	0.013747548	0.013226702	0.013929793	0.011085969	0.0042372104	0.0102608595	0.0100158015	0.012344265	0.0089452285	0.011482599	0.0063629295	0.008883053	0.0112305	0.010872178	4.0546103e-05	0.0073114843	0.002393552	0.011348643	0.010881761	0.0052087987	0.008513785	0.0041470807	0.01230094	0.006403074	0.0027146088	0.00065677485	0.004898649	0.0	0.0068551074	0.009226984	0.010234554	0.005008779	0.016805394	0.0	0.0030342236	0.0	0.012988878	0.008838661	0.011372486	0.009574713	0.0	0.010241244	0.0	0.011298932	0.0145856915	0.0044100094	0.014172987	0.001990264	0.0022209364	0.0026721365	0.008460006	0.006399584	0.012064203	0.0036659527	0.0036035809	0.0	0.007846128	0.009425731	0.0054977816	0.011301796	0.01191236	0.004321848	0.01434203	0.010402321	0.009220267	0.0030576615	0.010245787	0.0112292105	0.002671252	0.0034552822	0.0	0.0	0.012635156	0.0007057681	0.010855606	0.012131783	0.011424247	0.002940732	0.002900255	0.007608493
5gMjEcghipaC9j64	0.0	0.0	0.0	0.010207933	0.0	0.0	0.0	0.0	0.0	0.006545778	0.010643866	0.0	0.0	0.00658909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463383	0.0	0.0	0.0	0.0	0.0	0.013846347	0.0	0.0	0.0	0.0025268313	0.0	0.0	0.0	0.0	0.013659787	0.0	0.0	0.0066008307	0.008601995	0.013622276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005652008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074903797	0.0066916966	0.0	0.0	0.0	0.0	0.0	0.002463037	0.0	0.010833414	0.006594931	0.010847207	0.0	0.0	0.0	0.0	0.012790108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064645344	0.0014593019	0.0	0.0	0.0	0.0051081255	0.007518757	0.012998236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022723442	0.0	0.0	0.007049696	0.0064748647	0.013010845	0.013429622	0.0	0.0	0.0	0.0	0.0	0.009683944	0.002394005	0.0004965797
BEZqXYEPfqv77A1S	0.008193803	0.0055275704	0.008380763	0.0	0.00761608	0.0077046514	0.009234891	0.008189709	0.008703479	0.0036691215	0.0	0.008600981	0.009886852	0.0063882256	0.008544729	0.007690548	0.0080724	0.008443406	0.00822288	0.009284883	0.007942075	0.0	0.004986251	0.008501019	0.009406633	0.006000818	0.007915607	0.008064616	0.009527546	0.0047480697	0.007524706	0.0	0.0070179296	0.0078024976	0.010539037	0.0031743525	0.00776491	0.008482917	0.008223318	0.009795502	0.0	0.008401007	0.008403811	0.0056439997	0.006512442	0.0	0.008287629	0.0	0.007772622	0.0072705117	0.008577893	0.008252618	0.0070362533	0.0030425726	0.008352394	0.0052985814	0.008296009	0.008409427	0.009172027	0.009709907	0.0048618373	0.008450581	0.0057878583	0.006301565	0.006444659	0.0058542215	0.0070334515	0.0	0.008543368	0.007942574	0.0075835236	0.006771965	0.0052239913	0.004034558	0.008130799	0.002133973	0.0037257217	0.008823246	0.0044801324	0.0043574334	0.009290375	0.0	0.0065837256	0.0	0.0060547595	0.009110766	0.0076652984	0.0037756362	0.0	0.009296607	0.0028667415	0.008246868	0.008991235	0.00820151	0.0081974445	0.0033671374	0.005062363	0.0025240057	0.002916472	0.007161017	0.006805835	0.0049198978	0.005934944	0.0	0.0055611916	0.005780183	0.0073921117	0.010512347	0.011437134	0.006379016	0.008158892	0.01002313	0.0043544406	0.0030324527	0.008038541	0.009084742	0.0057953633	0.0058410787	0.0	0.0	0.010665173	0.0046216804	0.008653074	0.008332324	0.0059692455	0.0060925907	0.0028009042	0.005488836
Rjop8rDOyRz1qUiI	0.0	0.016199334	0.0	0.0	0.00012033542	0.0	0.0	0.0	0.0	0.010535074	0.0	0.0	0.0	0.01436216	0.0	0.0	0.00037916793	0.0	0.0	0.0064374083	0.0	0.0	0.0024469444	0.0	0.010755368	0.012728308	0.00010476725	0.0	0.00756777	0.025828626	0.0	0.0	0.0	0.0	0.0	0.002470505	0.0	0.0	0.0	0.010139629	0.0	0.0	0.0	0.013037688	0.012289849	0.0	0.0	0.0	0.0010809273	0.0002684624	0.0	0.0	0.0	0.022867745	0.0	0.021959525	0.0	0.0	0.0	0.0065077115	0.020891758	0.0	0.0	0.0046150805	0.011621334	0.022102717	0.02450535	0.0	0.0072766314	0.0	0.0	0.004181886	0.010144342	0.008476108	0.0	0.0	0.0	0.008381364	0.021432977	0.0019767303	0.0	0.0	0.012245363	0.0	0.020427419	0.006352834	0.0	0.02239344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229385	0.0016969224	0.021071985	0.007074575	0.0	0.013973528	0.015626036	0.0	0.025979001	0.017093414	0.0	0.004415982	0.0	0.0	0.0	0.00026388155	0.02571524	0.0021295582	0.0	0.0	0.012903093	0.013119033	0.0	0.0	0.0091038495	0.0	0.0073464643	0.0	0.01928253	0.009801563	0.002118004	0.0014678504
OhWRgLF4BsakSnXl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029092475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021828164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052250014	0.0	0.0	0.0029603087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022765459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023929097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025425823	0.0031304725
V0z5GQapukFBYbFs	0.0184264	0.010021142	0.015511547	0.0	0.016581153	0.016699098	0.01979185	0.017296402	0.01984156	0.0047839866	0.0	0.019712085	0.019073851	0.006118981	0.018017057	0.012909835	0.017343266	0.019540813	0.01510881	0.017235342	0.020356564	0.0	0.011858303	0.018623067	0.019907216	0.006549592	0.018634275	0.0144859515	0.018788118	0.009751471	0.012537199	0.0	0.017065106	0.018821977	0.018802594	0.0034384388	0.018700618	0.017905705	0.017647434	0.017700063	0.0	0.017594127	0.017356837	0.006239246	0.004643059	0.0	0.019405441	0.0	0.016218215	0.0163929	0.016449379	0.01964909	0.01023897	0.009391387	0.017624335	0.009676412	0.019102171	0.019286092	0.012302201	0.016633216	0.01004383	0.0190252	0.0050141257	0.014250365	0.0045782616	0.009553937	0.011511573	0.0017420832	0.01587711	0.0093677025	0.01574667	0.014524432	0.005326921	0.004845995	0.010185287	0.0027491406	0.0033501445	0.01780393	0.009600965	0.004689677	0.016718695	0.0	0.005883823	0.0	0.011632733	0.016886108	0.018905902	0.009315206	0.0	0.017811308	0.0028415294	0.01937351	0.01688824	0.008620541	0.016992042	0.011505738	0.004914073	0.002871094	0.008388	0.015465233	0.021208351	0.0059537985	0.0067083873	0.0	0.010384924	0.009718806	0.012890773	0.01804498	0.02065435	0.009192842	0.01650987	0.019246317	0.009543955	0.003181661	0.018723838	0.018879738	0.004863366	0.0052547073	0.0	0.0	0.019758262	0.0048851673	0.017986454	0.018325455	0.009368487	0.0061465036	0.0030436532	0.006149485
v0zrIQFMbASFWGMH	0.0	0.0019096065	0.0	0.01842239	0.0	0.0	0.0	0.0	0.0	0.019179512	0.017755616	0.0	0.0	0.021660054	0.0014153664	0.0	7.8717036e-05	0.0	0.0010805941	0.0	0.0	0.0	0.0	0.0	0.0	0.019662565	0.0	0.0	0.0	0.005294539	0.0	0.020303186	0.0	0.0	0.0	0.0021516432	0.0	0.0	0.0	0.0	0.013572292	0.0	0.0	0.01941883	0.020334577	0.014984765	0.0	0.0	0.0	0.0009705326	0.0	0.0	0.0	0.0015950042	0.0	0.001824074	0.0	0.0	0.0	0.0	0.0051667416	0.0	0.0	0.0	0.02122449	0.0037661952	0.006522788	0.0	0.0	0.0	0.0	0.0	0.02143608	0.020001562	0.0	0.0	0.0	0.0	0.0052891034	0.0018323566	0.0	0.016875345	0.02104363	0.017708879	0.0016482755	0.0	0.0	0.0053412113	0.019314162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02216187	0.0011149135	0.0	0.0	0.0	0.018683838	0.021161906	0.017718315	0.008839689	0.0018422756	0.0	0.0	0.0	0.0	0.0	0.0	0.009290559	0.0020771269	0.0	0.0	0.021546403	0.019711362	0.014307575	0.015174428	0.0	0.0	0.0	0.0	0.0023479806	0.023107912	0.0022728103	0.0
LN00sO8Hi5Vc1Za6	0.013400453	0.0072358493	0.01402328	0.0	0.013176309	0.01381501	0.015108082	0.015476488	0.014790135	0.0	0.0	0.0135242995	0.014004833	0.0012864496	0.012958297	0.012896372	0.012838779	0.013371076	0.012957107	0.014493943	0.014747222	0.0	0.008823771	0.015132893	0.015534211	0.0015832472	0.013711902	0.012899235	0.015157055	0.0070807026	0.012592964	0.0	0.013730311	0.014693837	0.015007448	0.003298483	0.0134961605	0.01336468	0.013315326	0.013072891	0.0	0.013135779	0.012906646	0.0011481796	0.00024572096	0.0	0.0137795545	0.0	0.012512635	0.012467087	0.014047419	0.014419135	0.010825677	0.007412587	0.0140706925	0.0069928975	0.01305401	0.014799651	0.013120787	0.013568431	0.007453506	0.013877473	0.008890857	0.011892917	0.0005508914	0.00756827	0.008549121	0.0014765003	0.012862577	0.009793806	0.013361609	0.011602174	0.0	0.0	0.010909147	0.0065849638	0.0022782683	0.014039268	0.0075302445	0.0043949485	0.01590598	0.0	3.0574545e-05	0.0	0.008784349	0.014062809	0.014751163	0.007268842	0.0	0.013440483	0.006010833	0.014438801	0.014625992	0.010255725	0.013320706	0.009009159	0.0	0.002712447	0.005435191	0.0113309575	0.015277732	0.0010347206	0.001209549	0.0	0.0072333277	0.007817861	0.011591584	0.015256172	0.015311616	0.010118442	0.014003533	0.0144951865	0.0060977684	0.0029568064	0.0135250455	0.014302839	0.00027958667	0.0010224083	0.0	0.0	0.016311489	0.0070121395	0.014819501	0.014034076	0.007988534	0.0013672751	0.0028692584	0.0057098125
yqYHN9XGQJy9IQ1j	0.006568174	0.00012979643	0.0036341443	0.0	0.0037031465	0.0021784576	0.005965861	0.004788482	0.005797257	0.0	0.0	0.0050214757	0.0049056904	0.0	0.004946902	0.0054585403	0.002310372	0.005859953	0.0032320074	0.007485022	0.005835101	0.0	0.0049857674	0.005975759	0.004503023	0.0	0.0055987295	0.006401494	0.005290978	0.0	0.0064007062	0.0	0.00390426	0.0048119486	0.0036667953	0.0030117643	0.0062559424	0.0047830963	0.004683772	0.004561723	0.0	0.0035914287	0.00329966	0.0	0.0	0.0	0.0048124045	0.0	0.0029174932	0.0029232376	0.0022904347	0.0060056164	0.0046910434	0.0	0.006083669	0.0	0.0058192923	0.0055376054	0.0088152485	0.006917728	0.0	0.0054463786	0.0044554467	0.0053687724	0.0	0.0	0.0	0.0	0.005916979	0.0042185616	0.0024474638	0.006457883	0.0	0.0	0.005042335	0.00033792257	0.00082605425	0.0056091486	0.0	0.003611081	0.004273034	0.0	0.0	0.0	0.0	0.0074464204	0.0061891684	0.0	0.0	0.004178433	0.003144371	0.0053311777	0.005161627	0.00629934	0.0031469285	0.0044721137	0.0	0.0026819475	0.0	0.005467156	0.0054443995	0.0	0.0	0.0	0.0	0.0011687849	0.0047630733	0.004783247	0.0059059737	0.006072232	0.0037104525	0.0062075215	0.0	0.002650261	0.006067423	0.0049281474	0.0	0.0	0.0	0.0	0.0055540134	0.0054560853	0.005603545	0.005496098	0.0003894971	0.0	0.0027947612	0.003725175
lQ4EP9uTUXBDRD8K	0.007736246	0.010190118	0.009989991	0.00031432282	0.010786607	0.007992728	0.0069086216	0.010020632	0.005958208	0.011818093	0.00050969	0.007674182	0.0064490703	0.013677348	0.008947318	0.0	0.010141445	0.0070526754	0.010692798	0.0014190114	0.0069599063	0.0	0.0	0.00753884	0.0044867517	0.014884908	0.0066831806	0.0	0.0065563885	0.0130405	0.0	0.001287285	0.0063572037	0.008494514	0.010534566	0.0029211577	0.0070950636	0.009544684	0.007698579	0.0038821546	0.0	0.00967329	0.0076420135	0.013869745	0.013834277	0.0	0.006322354	0.0	0.010902719	0.010031319	0.00985086	0.008292653	0.0	0.010936307	0.0066686496	0.012683963	0.006600023	0.006589635	0.0	0.002489791	0.01329902	0.009747993	0.0	0.0009838794	0.013540239	0.012876259	0.014430075	0.00066083955	0.0018597941	0.0	0.0082651945	0.0	0.013512214	0.010328708	0.0	0.0	0.0	0.003329433	0.012540655	0.0037559567	0.008699992	0.0024844024	0.013657963	0.0	0.012572966	0.0017400603	0.0074609835	0.011976443	0.0035015685	0.004429948	0.0	0.0076071788	0.009655061	0.0	0.008290725	0.0	0.012862268	0.0021454126	0.010078751	0.0017852522	0.008483678	0.013104722	0.014265502	0.0	0.014899464	0.009814435	0.0	0.003390907	0.0063658413	0.0	0.008081323	0.006558764	0.01636844	0.002680954	0.0059911865	0.005974393	0.013584616	0.013008427	0.0	0.00037443172	0.0043904376	0.0	0.0024595892	0.0072004735	0.011975594	0.013607928	0.0028343073	0.0039269687
scNfQBAuRCqtDfOi	0.011827394	0.0	0.012039813	0.0	0.012233066	0.011298247	0.011914589	0.013213727	0.010847344	0.0	0.0	0.011117704	0.012074898	0.0	0.010216263	0.0119129205	0.010763721	0.01209957	0.010617575	0.014105232	0.011908691	0.0	0.008549511	0.011538666	0.01479364	0.0	0.010539087	0.013533392	0.013432336	0.0018114614	0.012751581	0.0	0.009789062	0.01054062	0.013149658	0.0027216296	0.01232695	0.012624325	0.011686623	0.013678477	0.0	0.009659433	0.0107166255	0.0	0.0	0.0	0.010959458	0.0	0.011059097	0.010628872	0.010206269	0.01254538	0.011509424	0.0010388715	0.011219934	0.0024232175	0.010380931	0.010823188	0.014288671	0.014202614	0.0023184856	0.01292573	0.011339575	0.010814658	0.0	0.0016498	0.0025227177	0.0	0.013548043	0.0118532535	0.011033682	0.010859204	0.0	0.0	0.011232282	0.0077416524	0.0	0.014175665	0.0016390689	0.0022878593	0.013468309	0.0	0.0	0.0	0.0024788715	0.015153116	0.011687074	0.0006696225	0.0	0.011619891	0.005964634	0.011289707	0.010314156	0.01149617	0.011821754	0.008760301	0.0	0.0023202188	0.0005298885	0.010684776	0.01088792	0.0	0.0	0.0	0.00057617837	0.003334341	0.012108059	0.014032789	0.014799325	0.00904796	0.01063319	0.011538998	0.0010107101	0.0021857598	0.010953982	0.011520218	0.0	0.0	0.0	0.0	0.016996026	0.006137286	0.014284292	0.010434443	0.0017658544	0.0	0.00205959	0.0
H5k2E6IhGaUcoTqK	0.02225435	0.014422662	0.02096812	0.0	0.023799561	0.021884661	0.021432392	0.023617933	0.021376895	0.007998123	0.0	0.021848876	0.021283427	0.0103469165	0.02208605	0.008681759	0.024061298	0.021930734	0.021866264	0.014398254	0.022382477	0.0	0.009800522	0.021908626	0.019278023	0.011830141	0.022534052	0.0099161025	0.020819552	0.01684035	0.008073818	0.0	0.018741477	0.022362465	0.02471325	0.0033874612	0.020923415	0.02356357	0.020843765	0.017250337	0.0	0.020923603	0.02085548	0.010006909	0.009556694	0.0	0.02210882	0.0	0.021034596	0.022730244	0.022464493	0.022100922	0.0045322147	0.016240496	0.020269835	0.017353512	0.021677718	0.021800112	0.0059263115	0.015833443	0.016997114	0.022325782	0.0	0.012408773	0.009780792	0.01596262	0.018550538	0.0016331333	0.014364069	0.003105004	0.021512117	0.012003369	0.009581937	0.006720287	0.0047553284	0.0	0.0037463915	0.015426281	0.015697142	0.0048123603	0.02230485	0.0	0.010075475	0.0	0.018526517	0.013797976	0.022650454	0.016051503	0.0	0.020713294	0.0	0.022463879	0.022082618	0.0016618955	0.023017246	0.0068089627	0.009076671	0.0028929831	0.0141084995	0.0138481185	0.023149313	0.010297268	0.010663832	0.0	0.016918661	0.0148912	0.008935682	0.018740138	0.02218624	0.0043643815	0.02354427	0.021843417	0.016764663	0.0032918782	0.02269912	0.02106122	0.008342753	0.0076986267	0.0	0.0	0.020052228	0.0	0.017263077	0.023509348	0.015494403	0.007417024	0.003249198	0.007450013
h5MXjql7SV7TxNVl	0.0	0.0	0.0	0.023527652	0.0	0.0	0.0	0.0	0.0	0.01297134	0.023326643	0.0	0.0	0.012553246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011684616	0.0	0.0	0.0	0.0	0.0	0.025209613	0.0	0.0	0.0	0.001406147	0.0	0.0	0.0	0.0	0.02131771	0.0	0.0	0.012952024	0.014156368	0.018214693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012352642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131887095	0.0132419765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02449047	0.012881116	0.020236319	0.0	0.0	0.0	0.0	0.022503516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014067765	0.00040965134	0.0	0.0	0.0	0.009282835	0.01265662	0.022761688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001094048	0.0	0.0	0.014784203	0.012318527	0.018818822	0.022859206	0.0	0.0	0.0	0.0	0.0	0.01631085	0.0014997087	0.0
