id	0_best_fc2_vgg19_vgg19_padding_model	1_best_fc2_vgg19_vgg19_padding_model	2_best_fc2_vgg19_vgg19_padding_model	3_best_fc2_vgg19_vgg19_padding_model	4_best_fc2_vgg19_vgg19_padding_model	5_best_fc2_vgg19_vgg19_padding_model	6_best_fc2_vgg19_vgg19_padding_model	7_best_fc2_vgg19_vgg19_padding_model	8_best_fc2_vgg19_vgg19_padding_model	9_best_fc2_vgg19_vgg19_padding_model	10_best_fc2_vgg19_vgg19_padding_model	11_best_fc2_vgg19_vgg19_padding_model	12_best_fc2_vgg19_vgg19_padding_model	13_best_fc2_vgg19_vgg19_padding_model	14_best_fc2_vgg19_vgg19_padding_model	15_best_fc2_vgg19_vgg19_padding_model	16_best_fc2_vgg19_vgg19_padding_model	17_best_fc2_vgg19_vgg19_padding_model	18_best_fc2_vgg19_vgg19_padding_model	19_best_fc2_vgg19_vgg19_padding_model	20_best_fc2_vgg19_vgg19_padding_model	21_best_fc2_vgg19_vgg19_padding_model	22_best_fc2_vgg19_vgg19_padding_model	23_best_fc2_vgg19_vgg19_padding_model	24_best_fc2_vgg19_vgg19_padding_model	25_best_fc2_vgg19_vgg19_padding_model	26_best_fc2_vgg19_vgg19_padding_model	27_best_fc2_vgg19_vgg19_padding_model	28_best_fc2_vgg19_vgg19_padding_model	29_best_fc2_vgg19_vgg19_padding_model	30_best_fc2_vgg19_vgg19_padding_model	31_best_fc2_vgg19_vgg19_padding_model	32_best_fc2_vgg19_vgg19_padding_model	33_best_fc2_vgg19_vgg19_padding_model	34_best_fc2_vgg19_vgg19_padding_model	35_best_fc2_vgg19_vgg19_padding_model	36_best_fc2_vgg19_vgg19_padding_model	37_best_fc2_vgg19_vgg19_padding_model	38_best_fc2_vgg19_vgg19_padding_model	39_best_fc2_vgg19_vgg19_padding_model	40_best_fc2_vgg19_vgg19_padding_model	41_best_fc2_vgg19_vgg19_padding_model	42_best_fc2_vgg19_vgg19_padding_model	43_best_fc2_vgg19_vgg19_padding_model	44_best_fc2_vgg19_vgg19_padding_model	45_best_fc2_vgg19_vgg19_padding_model	46_best_fc2_vgg19_vgg19_padding_model	47_best_fc2_vgg19_vgg19_padding_model	48_best_fc2_vgg19_vgg19_padding_model	49_best_fc2_vgg19_vgg19_padding_model	50_best_fc2_vgg19_vgg19_padding_model	51_best_fc2_vgg19_vgg19_padding_model	52_best_fc2_vgg19_vgg19_padding_model	53_best_fc2_vgg19_vgg19_padding_model	54_best_fc2_vgg19_vgg19_padding_model	55_best_fc2_vgg19_vgg19_padding_model	56_best_fc2_vgg19_vgg19_padding_model	57_best_fc2_vgg19_vgg19_padding_model	58_best_fc2_vgg19_vgg19_padding_model	59_best_fc2_vgg19_vgg19_padding_model	60_best_fc2_vgg19_vgg19_padding_model	61_best_fc2_vgg19_vgg19_padding_model	62_best_fc2_vgg19_vgg19_padding_model	63_best_fc2_vgg19_vgg19_padding_model	64_best_fc2_vgg19_vgg19_padding_model	65_best_fc2_vgg19_vgg19_padding_model	66_best_fc2_vgg19_vgg19_padding_model	67_best_fc2_vgg19_vgg19_padding_model	68_best_fc2_vgg19_vgg19_padding_model	69_best_fc2_vgg19_vgg19_padding_model	70_best_fc2_vgg19_vgg19_padding_model	71_best_fc2_vgg19_vgg19_padding_model	72_best_fc2_vgg19_vgg19_padding_model	73_best_fc2_vgg19_vgg19_padding_model	74_best_fc2_vgg19_vgg19_padding_model	75_best_fc2_vgg19_vgg19_padding_model	76_best_fc2_vgg19_vgg19_padding_model	77_best_fc2_vgg19_vgg19_padding_model	78_best_fc2_vgg19_vgg19_padding_model	79_best_fc2_vgg19_vgg19_padding_model	80_best_fc2_vgg19_vgg19_padding_model	81_best_fc2_vgg19_vgg19_padding_model	82_best_fc2_vgg19_vgg19_padding_model	83_best_fc2_vgg19_vgg19_padding_model	84_best_fc2_vgg19_vgg19_padding_model	85_best_fc2_vgg19_vgg19_padding_model	86_best_fc2_vgg19_vgg19_padding_model	87_best_fc2_vgg19_vgg19_padding_model	88_best_fc2_vgg19_vgg19_padding_model	89_best_fc2_vgg19_vgg19_padding_model	90_best_fc2_vgg19_vgg19_padding_model	91_best_fc2_vgg19_vgg19_padding_model	92_best_fc2_vgg19_vgg19_padding_model	93_best_fc2_vgg19_vgg19_padding_model	94_best_fc2_vgg19_vgg19_padding_model	95_best_fc2_vgg19_vgg19_padding_model	96_best_fc2_vgg19_vgg19_padding_model	97_best_fc2_vgg19_vgg19_padding_model	98_best_fc2_vgg19_vgg19_padding_model	99_best_fc2_vgg19_vgg19_padding_model	100_best_fc2_vgg19_vgg19_padding_model	101_best_fc2_vgg19_vgg19_padding_model	102_best_fc2_vgg19_vgg19_padding_model	103_best_fc2_vgg19_vgg19_padding_model	104_best_fc2_vgg19_vgg19_padding_model	105_best_fc2_vgg19_vgg19_padding_model	106_best_fc2_vgg19_vgg19_padding_model	107_best_fc2_vgg19_vgg19_padding_model	108_best_fc2_vgg19_vgg19_padding_model	109_best_fc2_vgg19_vgg19_padding_model	110_best_fc2_vgg19_vgg19_padding_model	111_best_fc2_vgg19_vgg19_padding_model	112_best_fc2_vgg19_vgg19_padding_model	113_best_fc2_vgg19_vgg19_padding_model	114_best_fc2_vgg19_vgg19_padding_model	115_best_fc2_vgg19_vgg19_padding_model	116_best_fc2_vgg19_vgg19_padding_model	117_best_fc2_vgg19_vgg19_padding_model	118_best_fc2_vgg19_vgg19_padding_model	119_best_fc2_vgg19_vgg19_padding_model	120_best_fc2_vgg19_vgg19_padding_model	121_best_fc2_vgg19_vgg19_padding_model	122_best_fc2_vgg19_vgg19_padding_model	123_best_fc2_vgg19_vgg19_padding_model	124_best_fc2_vgg19_vgg19_padding_model	125_best_fc2_vgg19_vgg19_padding_model	126_best_fc2_vgg19_vgg19_padding_model	127_best_fc2_vgg19_vgg19_padding_model
0BVyGvdW4ntQDEcu	0.011813552	0.013751588	0.008130475	0.010618301	0.012409497	0.0071283397	0.00330165	0.009284803	0.0116565125	0.009511611	0.012128601	0.0038254587	0.0	0.008857781	0.01318265	0.0034276145	0.012437726	0.009254131	0.009552662	0.009081704	0.0086291665	0.0029570712	0.0	0.007667486	0.0074537704	0.01214952	0.0126436595	0.009014446	0.009781855	0.002186597	0.012263654	0.013340339	0.0	0.0081264535	0.0	0.006569374	0.002920377	0.0092379	0.011387439	0.010902546	0.010339215	0.0025245287	0.013171041	0.009350562	0.011915181	0.0	0.0	0.012194472	0.010349751	0.0	0.011959924	0.0	0.00911153	0.011051243	0.013529724	0.008274409	0.010405601	0.011587826	0.013025282	0.003749842	0.012421258	0.0	0.0	0.0037495315	0.0125137335	0.006571737	0.008814076	0.012255881	0.0	0.0042622415	0.010510662	0.012653027	0.0023625083	0.011274222	0.011926592	0.012719287	0.011646602	0.008246085	0.002228311	0.0	0.009207749	0.008384697	0.011900586	0.009098717	0.010360738	0.0046004686	0.012234267	0.012149842	0.009459594	0.011352794	0.012049762	0.011319603	0.014397375	0.00853439	0.012573477	0.004266516	0.011955683	0.008353203	0.008521387	0.0075930604	0.0	0.0101115545	0.012603148	0.012473458	0.0092929425	0.0	0.010634269	0.013102196	0.004005063	0.0130889	0.0025098913	0.002793293	0.0024983443	0.008909139	0.009841652	0.012154557	0.012630161	0.0050108302	0.009224145	0.011833766	0.01014636	0.0041000666	0.0	0.0	0.012225103	0.011313085	0.008754841	0.01205986
0DNKXcAGmMYmJdjP	0.0012231444	0.0012275906	0.0033369828	0.0025665862	0.001674081	8.13245e-05	0.0031469695	0.0047059366	0.0018291216	0.0028559335	0.0021529964	0.002745777	0.0	0.0051851026	0.001972439	0.0029072363	0.0018149625	5.8499845e-05	0.005007071	0.0047895713	0.003341155	0.0034054392	0.0	0.0028574294	0.00036508054	0.0013165665	0.0016637297	0.0015884291	0.00464184	0.0016018879	0.0015129069	0.0014699913	0.0032430645	9.834869e-05	0.0	0.0	0.0023106185	0.00073179347	0.0006958579	0.001442888	0.0013218642	0.0020442344	0.0023113564	0.0044675227	0.003385681	0.0	0.0015295295	0.001072917	0.0011248353	0.0017234513	0.0015808024	0.0022590873	0.0011505239	0.001800515	0.0010388871	0.0040499466	0.001103333	0.0022212586	0.0018453426	0.0027780624	0.0010018942	0.0013925858	0.0028971925	0.0033722585	0.0019727268	0.001177805	0.003463889	0.0006513339	0.0	0.0025350228	0.0009767091	0.0010094246	0.0017493409	0.003431956	0.0016085876	0.0009789248	0.0020769872	0.0009416391	0.0025511053	0.0008479326	0.00068634644	0.0030633148	0.001043036	0.004770089	0.0008541131	0.0040771207	0.0011789476	0.0016627715	0.0009433799	0.0008273158	0.0012763886	0.0013343048	0.0025988987	0.0	0.0017247781	0.0035959915	0.0019911965	0.0016216876	0.0015439373	0.0014111745	0.0	0.0017477461	0.0027429904	0.0015134363	0.0043269563	0.0020502023	0.001769763	0.0016158322	0.003452596	0.0015517575	0.002106199	0.003212639	0.0019115816	0.0043997397	0.00035107904	0.0016306968	0.0014861395	0.0	0.0044449107	0.0012661075	0.0013760031	0.003368918	0.0025537855	0.0024222322	0.0013748796	0.001934199	0.004403162	0.0013440144
0DXkmUpDJT0AyerU	0.005174015	0.006374478	0.01006699	0.0053235083	0.005341924	0.003052909	0.0	0.0110682715	0.005317543	0.009437166	0.005382862	0.00072341715	0.0	0.011950855	0.0060499613	0.00024202837	0.0053667403	0.005839977	0.011122189	0.011162293	0.00954301	0.00036048677	0.0	0.0038677624	0.0027894876	0.0043686465	0.0054668016	0.0038407745	0.011390246	0.0017118683	0.0058481675	0.005817648	0.008921363	0.005079163	0.005782936	0.0030141124	0.0025223007	0.006164092	0.0050484515	0.0074911728	0.007653759	0.00209986	0.0064230524	0.011601067	0.006479432	0.0	0.0059421314	0.005233723	0.006825901	0.0072002322	0.005178066	0.007981853	0.0036099413	0.0048695137	0.00535458	0.004680475	0.006589178	0.0055208146	0.0058090156	0.0011551866	0.005872983	0.0059535396	0.0077041765	0.0006746626	0.0054018064	0.0025215126	0.010374517	0.0048656487	0.0	0.0029348533	0.0072753993	0.004970614	0.0018223877	0.00541717	0.005767981	0.005515173	0.0058157714	0.0031924648	0.0	0.006785196	0.0063646	0.004386475	0.0055317613	0.0050913095	0.0065513994	0.0012273943	0.0053581954	0.0056704963	0.0069252267	0.0048848013	0.0050695743	0.0053721704	0.0070521706	0.004946122	0.0063441438	0.0013702741	0.005450324	0.0032206806	0.0034791462	0.0032821347	0.0	0.0043769744	0.006263928	0.0056881146	0.011289133	0.008513546	0.007214415	0.0059870845	0.001247704	0.006175628	0.0021343806	0.0	0.0019901667	0.010806337	0.0062137293	0.005698857	0.006369783	0.0019208046	0.011093266	0.005018344	0.0073208525	0.0012302321	0.0068579414	0.0074070375	0.0052689505	0.0055550574	0.011171551	0.005423616
0E1zWP8MXmbXfTTX	0.0	0.0	0.0	0.001144023	0.0	0.0010755982	0.007746769	0.0	0.0	0.0	0.0	0.006400863	0.0	0.0	0.0	0.004812119	0.0	0.0	0.0	0.0	0.0	0.004449114	0.0	0.0030295132	0.0009632454	0.0	0.0	0.0014887311	0.0	0.0015663581	0.0	0.0	0.0	0.0018845834	0.0	0.0015044642	0.0021777686	0.0016402755	0.0	0.002135586	0.00029573703	0.0019069486	0.0	0.0	5.5478187e-05	0.0	0.0	0.0	0.0005439897	0.0	0.0	0.0	0.0017024332	0.0	0.0	0.004868802	0.00052478013	0.0	0.0	0.004844819	0.0	0.0	0.0	0.006425261	0.0	0.0030806654	0.0	0.0	0.0	0.0031657615	0.0012587397	0.0	0.0017153408	0.0008385637	0.0	0.0	0.0	0.0025507254	0.0056740493	0.0	0.0005831977	0.003704041	0.0	0.005362191	0.0	0.005639038	0.0	0.0	0.000114617374	0.0	0.0	0.0	0.0	0.0012137278	0.0	0.006263342	0.0	0.004338146	0.0006779009	0.0012323306	0.0	0.0012910595	0.0	0.0	0.0	0.0	0.0021703048	0.0	0.0067779436	0.0	0.0020433124	0.0060154786	0.0018136874	0.0	0.0005366556	0.0	0.0	0.00048400796	0.0	0.0	0.00068209047	0.005391945	0.0	0.0	0.0	0.0	0.0	0.0
0ea5Bpmf3b40M50R	0.012378184	0.0134409005	0.0030986376	0.0121945795	0.014153069	0.006726086	0.0074443254	0.003176986	0.0134146605	0.0033705293	0.0130127445	0.009171648	0.0	0.0039029242	0.014552043	0.007882544	0.0135500515	0.004198359	0.0030387675	0.0027460956	0.0022210903	0.007409245	0.0	0.010537652	0.00833379	0.013051854	0.013472274	0.011310011	0.004096114	0.0019497647	0.013089536	0.013530085	0.0020070004	0.004588084	0.0	0.005791952	0.002589348	0.0029436257	0.012520742	0.0044918894	0.003638695	0.0021518914	0.013675127	0.003421826	0.01427492	0.0	0.0	0.011824485	0.0039329296	0.00017856713	0.012945298	0.0009685291	0.010224244	0.012841472	0.013684456	0.010612059	0.0036028489	0.012596259	0.013245955	0.008674312	0.012822231	0.0002110976	0.0004013877	0.008664522	0.013507035	0.008132524	0.0028651573	0.012182009	0.0	0.0038415773	0.0036442813	0.012832624	0.0021069616	0.013186576	0.012817966	0.012924886	0.013374218	0.010103174	0.004865354	0.0	0.0033414473	0.010390633	0.0131789185	0.01194941	0.0042644246	0.009418435	0.0135752065	0.012592623	0.0039370805	0.011842065	0.0121950805	0.012049705	0.014501531	0.0035999536	0.0126691	0.009461751	0.013068814	0.010334347	0.0103429025	0.009376832	0.0	0.012006974	0.013351429	0.013477756	0.0033121859	0.0	0.004767243	0.013585974	0.009192713	0.013553641	0.0022749577	0.0067224978	0.002202556	0.0032169153	0.003454464	0.012237347	0.012969048	0.0044591436	0.0033034428	0.012806455	0.0032130133	0.009285548	0.0012292123	0.0010880219	0.012649905	0.013023573	0.0030232	0.012666641
0eQ9qGzhU6U8qBAh	0.0	0.0	0.0075821998	0.0	0.0	0.0	0.0	0.0056031896	0.0	0.0014463618	0.0	0.0	0.0	0.01143297	0.0	0.0	0.0	0.0	0.007880833	0.0077474215	0.005992626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007757989	3.306529e-05	0.0	0.0	0.015533617	0.0	0.014320323	0.0	0.0014710325	0.0	0.0	0.0	0.0	0.001085526	0.0	0.009955548	0.0	0.0	0.0125342505	0.0	0.0	0.014811707	0.0	0.015939767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010721773	0.016974336	0.0	0.0	0.0	0.00763423	0.0	0.0	0.0	0.0	0.0	0.0004379799	0.0	0.0	0.0	0.0	0.0	0.0	0.015508932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007863402	0.014777142	0.0	0.0	0.0	0.0	0.0011907635	0.0	0.00063114834	0.009033507	0.0	0.0	0.0	0.0	0.0067356257	0.0	0.0	0.0	0.015650352	0.014614846	0.0	0.0	0.0088856425	0.0
0F5ITSxH0rBegwve	0.011060657	0.013064716	0.004757008	0.011941717	0.012302323	0.00702621	0.0052461727	0.0061615496	0.012621753	0.0074661784	0.011827098	0.0057172915	0.0	0.0053452314	0.013147788	0.0049332725	0.012853732	0.007698546	0.0057504186	0.0051617543	0.0050845155	0.004335915	0.0	0.009506944	0.007928109	0.011468822	0.012091388	0.010223591	0.005961648	0.0021514832	0.012032025	0.012137383	0.0	0.0073677413	0.0	0.006392194	0.0027872166	0.008266516	0.0112613905	0.0098793665	0.009109425	0.0024481833	0.012480501	0.005432442	0.013116883	0.0	0.0	0.010994053	0.009167465	0.0	0.011051682	0.0	0.009893175	0.012042118	0.012815968	0.009593958	0.008805683	0.011791862	0.012506317	0.00569106	0.011607096	0.0	0.0	0.0058355182	0.012164276	0.0074718213	0.0050114812	0.01139565	0.0	0.004257436	0.009129528	0.0122312885	0.002320824	0.012641716	0.011125341	0.012234456	0.012571887	0.009181879	0.0033484183	0.0	0.008263586	0.009888192	0.011966665	0.010945506	0.009152941	0.0063056727	0.012063572	0.011283816	0.00794607	0.011011859	0.011569904	0.010759785	0.013726865	0.007526307	0.011785573	0.0059633907	0.012195678	0.009616469	0.009372399	0.008126868	0.0	0.011708435	0.011609258	0.0120888	0.00605618	0.0	0.009296006	0.012297618	0.0062161484	0.012166221	0.002458087	0.004449973	0.002426526	0.005322576	0.008586522	0.011899611	0.011992307	0.0046831802	0.005800755	0.011272338	0.008759085	0.0059777647	0.0	0.0	0.0116527	0.0114462515	0.0047180834	0.011563481
0h8G1bhVFVP6G9Km	0.005738751	0.007222412	0.0068223043	0.004862092	0.00581242	0.0021741437	0.0	0.007946915	0.0054251147	0.007896936	0.00498993	0.0	0.0	0.007526507	0.007779988	0.0	0.006236134	0.0065077865	0.0072146556	0.0062752035	0.0057819514	0.0	0.0	0.0020693587	0.0014616322	0.006207384	0.0067258314	0.0029539652	0.008061393	0.001261805	0.006367607	0.0080178445	0.0027238799	0.0049796687	0.00068762345	0.0033838225	0.0020946998	0.0063968953	0.0057186545	0.007745454	0.008543924	0.0016033099	0.00728446	0.007061289	0.005023656	0.0	0.0011358927	0.0068424433	0.0076633724	0.0020426025	0.0058385925	0.0026769196	0.002895342	0.0044851783	0.007042105	0.0030716197	0.007385208	0.0057859416	0.0062898276	0.0	0.007576882	0.0006247762	0.0027941307	0.0	0.0064682183	0.001045556	0.006586988	0.006143494	0.0	0.0021147777	0.007912097	0.006055296	0.0013671954	0.0048168455	0.0063746246	0.0070416457	0.0058176713	0.0018949001	0.0	0.00075816386	0.007911956	0.002584125	0.006747661	0.003353265	0.008432418	0.0	0.006188628	0.0061921505	0.007417453	0.0057310513	0.006123734	0.0054699997	0.0074985707	0.0059322747	0.006754213	0.0	0.0054770727	0.002031287	0.0025889222	0.0020819728	0.0	0.0040447875	0.005542096	0.006472043	0.007113321	0.0015892423	0.007949542	0.006700312	0.0	0.007624647	0.0017781078	0.0	0.0016895708	0.0070907217	0.0068735215	0.007567503	0.0069612097	0.0005495829	0.007338382	0.0063936906	0.007724887	0.0	0.0025065497	0.0021850755	0.005588322	0.0059475536	0.006655743	0.0053543355
0hhgAPscs36TcQI6	0.0021426075	0.002961266	0.0055634477	0.0032420172	0.0025741044	0.0021101716	0.0035889728	0.0074454183	0.0033586072	0.00859335	0.0019241651	0.002452998	0.0	0.0070974655	0.00365667	0.0010225301	0.0031515302	0.0050113546	0.0060970667	0.0061941077	0.0053544333	0.0015295957	0.0	0.002796469	0.0023405296	0.001962788	0.0030212542	0.0025558982	0.00681619	0.0017153543	0.003053593	0.0026203115	0.0020965517	0.0045814486	0.0	0.002958234	0.00252601	0.0073258583	0.0022176306	0.008116577	0.0076094894	0.0020889055	0.0032966055	0.0066745067	0.00331723	0.0	0.0008393478	0.0026369642	0.0070674056	0.00090963894	0.0013265897	0.0017953424	0.0029563888	0.0029062491	0.003300381	0.0040469	0.007723578	0.002455601	0.0034364471	0.0011455173	0.0019152715	0.0	0.0019413573	0.002177449	0.0029217617	0.0023225772	0.0055486565	0.0017936294	0.0	0.0031044062	0.008287718	0.0030309232	0.0018908732	0.003728186	0.0023932534	0.0027267693	0.0030069426	0.0028704451	0.0026028245	0.00081708224	0.00644988	0.0035256057	0.0025067222	0.004184265	0.007662894	0.0015116957	0.0028605834	0.0023172654	0.0054110717	0.0018693651	0.0026570158	0.0020934206	0.003744057	0.005213288	0.00298303	0.0018846244	0.00293179	0.003546098	0.0023130313	0.0019135909	0.0	0.0037569494	0.0025271203	0.002912202	0.0071581216	6.9218135e-05	0.0072943075	0.0030166642	0.001890235	0.0032347343	0.002153147	0.0022910363	0.0020120847	0.0058540436	0.007084064	0.0030377773	0.0021169267	0.0005026584	0.006937636	0.0019480054	0.0083294995	0.001652011	0.0025867843	0.0009081681	0.0029948086	0.0025243184	0.0063051176	0.002925204
0hi5FGoizAXxin1K	0.0	0.0	0.0	0.00017986629	0.0	0.0028031971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063527294	0.0	0.0	0.0	0.0	0.0	0.0003172174	0.0033308517	0.0	0.0	0.0008799465	0.0	0.0016210345	0.0	0.0	0.0	0.0034383053	0.0	0.0042180554	0.0023364394	0.0	0.0	0.0	0.0	0.0019655314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035721716	0.0	0.0	0.0028884104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041238433	0.0	0.0	0.0	0.0033073714	0.0	0.0	0.0017984669	0.0	0.0	0.0	0.0	0.0031737678	0.0	0.0	0.0	0.0015356563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012149705	0.0	0.0	0.0	0.004617644	0.001031691	0.0017998314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021728252	0.0	0.001997307	0.0	0.0	0.0	0.0	0.0034147215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0hKlEmVgAORW1A02	0.011347314	0.0134274885	0.007940218	0.010172519	0.0118714105	0.0066621564	0.0012927332	0.008331938	0.010860244	0.008672162	0.011315566	0.0025705593	0.0	0.008375258	0.012636753	0.0018222674	0.011941601	0.009270895	0.009011645	0.008209855	0.00737871	0.0012049665	0.0	0.0072918013	0.0069791693	0.01132037	0.011781096	0.00834428	0.008670737	0.0019413161	0.0121732885	0.012648516	0.00018923356	0.007969617	0.0	0.0065212627	0.0026640513	0.008233194	0.011273657	0.010033434	0.009518024	0.0022631611	0.012961587	0.008053085	0.0110468585	0.0	0.0	0.0124223195	0.009546538	0.0	0.011395368	0.0	0.0081851315	0.010526264	0.013250451	0.007981434	0.008988126	0.010906211	0.011882493	0.0023951817	0.012461464	0.0	1.0892928e-05	0.0027826442	0.011701822	0.006229387	0.008156388	0.011923446	0.0	0.0037924796	0.009651615	0.012013255	0.0020977564	0.01135003	0.011195115	0.012659667	0.011681744	0.0073583433	0.0002467763	0.0	0.009251254	0.008032458	0.0119988015	0.008768706	0.009411433	0.0028589875	0.011791328	0.011806897	0.008946234	0.011220249	0.011215457	0.010888497	0.013712926	0.0083964765	0.012211362	0.0029592158	0.011413599	0.007738714	0.0075393594	0.006983008	0.0	0.009426545	0.011581346	0.011708487	0.008560201	0.0	0.009752456	0.012295521	0.0029000728	0.012357338	0.0023462682	0.0012913778	0.002235868	0.008264532	0.008937709	0.012358707	0.012338099	0.0049852584	0.008413474	0.011318434	0.008906191	0.0034509357	0.0	0.0	0.01153399	0.010911572	0.0077293697	0.011492726
0iBn5ZIwJYlSCtBX	0.007684256	0.009169277	0.005036081	0.008312319	0.008537949	0.007182895	0.0032158426	0.0057194843	0.009034494	0.006081347	0.00828143	0.004532028	0.0	0.0060208784	0.009280476	0.003800377	0.010007653	0.0066795596	0.005766595	0.005956446	0.0049249027	0.0033431745	0.0	0.007821103	0.008462737	0.008536108	0.008918322	0.009760973	0.006153892	0.0020344066	0.008501804	0.009199731	0.0026176674	0.007666995	0.0014849402	0.006811917	0.0028272665	0.0062159966	0.008091997	0.0075701308	0.006718173	0.0024404414	0.009344494	0.005844842	0.01019332	0.0	0.00018109553	0.00773231	0.0068717706	0.0020240606	0.008276054	0.0027745287	0.00869009	0.008933832	0.009412762	0.009216348	0.0068097184	0.008584372	0.009162468	0.004555707	0.0087695075	0.0011548589	0.0017409931	0.0037877401	0.008722479	0.0077379053	0.0052548666	0.0077556707	0.0	0.004051563	0.006639814	0.008420669	0.0022315683	0.009527181	0.00824103	0.008803854	0.009088296	0.008550671	0.0018739715	0.0014164789	0.0062350063	0.009248296	0.008089117	0.008291045	0.0065787863	0.005154875	0.008308126	0.008655302	0.006662459	0.007557178	0.007952625	0.0077298707	0.010623955	0.0060120504	0.00893802	0.0049206177	0.009531579	0.009111824	0.00881338	0.008444775	0.0	0.009055972	0.00881607	0.008999936	0.0053973943	0.0014202242	0.007218719	0.009670419	0.004699978	0.009184241	0.002405762	0.0025515843	0.0023638888	0.0055521335	0.0059795	0.00848141	0.008585487	0.0059301644	0.0060550133	0.008184502	0.0062989895	0.004744273	0.002757756	0.0022762853	0.008294713	0.009059714	0.0052852333	0.008281256
0ihMyBXgcgrOCMul	0.01023217	0.012578938	0.015458957	0.007974518	0.009884165	0.005669808	0.0	0.015875805	0.00933751	0.0149474265	0.009089932	0.0	0.0	0.01671114	0.011364877	0.0	0.009946914	0.012742696	0.01633457	0.016094565	0.014592317	0.0	0.0	0.004024853	0.004783903	0.010059413	0.010527653	0.0056349356	0.016591132	0.0016743892	0.010822636	0.011608857	0.012036763	0.009895574	0.010229885	0.0062489724	0.002501843	0.012931119	0.009547439	0.0145876445	0.014760349	0.0020157073	0.01179475	0.016058467	0.008228715	0.0	0.010061488	0.011281118	0.014680396	0.010502358	0.009538987	0.011209144	0.005946139	0.008053121	0.011688518	0.0047754506	0.013253993	0.009724726	0.010928749	0.0	0.011509043	0.009584695	0.012429756	0.0	0.010615166	0.0029700631	0.015479562	0.010852413	0.0	0.00308169	0.015114588	0.010796883	0.0017952166	0.009202479	0.009641336	0.01173315	0.009863207	0.0045164083	0.0	0.0104695335	0.013550217	0.0048956573	0.010565593	0.004907686	0.014297017	0.0	0.0111202905	0.010779248	0.012493963	0.009633883	0.01044125	0.009676893	0.012522041	0.01158533	0.010483732	0.0	0.009156464	0.0037122276	0.004829298	0.0040947227	0.0	0.0071821217	0.009381118	0.010281612	0.016080923	0.01149201	0.014458268	0.011183363	0.0	0.012271956	0.0020959696	0.0	0.0019356696	0.015781889	0.013281198	0.011140784	0.010994908	0.0035159716	0.01661066	0.01080839	0.014594765	0.0	0.011254141	0.010866774	0.010113756	0.008780601	0.015666671	0.010568186
0iPuXAAtTUIXMSDs	0.0039213863	0.0019474543	0.0	0.005233299	0.0049748747	0.0	0.009544345	0.0	0.006071741	0.0	0.005915507	0.0113613615	0.0	0.0	0.005787172	0.0089551695	0.004834447	0.0	0.0	0.0	0.0	0.009002852	0.0	0.006264254	0.00084406504	0.0048831	0.0045596026	0.0052918596	0.0	0.0008799952	0.0038610413	0.002299995	0.0	0.0	0.0	0.0	0.0011401827	0.0	0.0041799545	0.0	0.0	0.000835886	0.004517956	0.0	0.0058151637	0.0	0.0	0.001884451	0.0	0.0	0.004052438	0.0	0.003173716	0.00676969	0.004618725	0.0053043664	0.0	0.003253323	0.004297302	0.0098375315	0.0032401956	0.0	0.0	0.010255207	0.0045013316	0.0016328156	0.0	0.0023356196	0.0	0.00087226793	0.0	0.0045840894	0.0008816194	0.0059490916	0.0042984174	0.0021318856	0.0046319156	0.0038604257	0.0053491867	0.0	0.0	0.004933966	0.003924526	0.009003968	0.0	0.010258826	0.005100594	0.0025388093	0.0	0.0032569328	0.0035846408	0.004300973	0.0039644097	0.0	0.0035046083	0.0106642125	0.0050242306	0.0048433654	0.0036834374	0.0027271356	0.0	0.006623127	0.004612027	0.004357252	0.0	0.0	0.0	0.004965657	0.0117260115	0.003083392	0.0013054181	0.008422379	0.0010582261	0.0	0.0	0.0029407637	0.0035079638	0.0	0.0	0.003209995	0.0	0.0105206715	0.0	0.0	0.004498468	0.0046818815	0.0	0.0037831163
